"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-𝘢 (mg/m³)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (mg/m³)","Salinity (psu)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)","𝐸. 𝑐𝑜𝑙𝑖  (counts/100mL)"
"Deep Bay","Sheung Pak Nai Stream","DB5","2016-02-19","1","1.5","1298","0.33","<0.05","<1","<1","16","<1","<50","0.1","7","<10","2.2","1","62","24","<0.01","97","9.7","7900","0.028","<0.2","<0.01","1610","93","220","<1","<2","<1","0.28","<0.002","<0.5","0.016","7.3","0.3","0","20","<1","0.03","420","<1","0.95","1","0.11","560","110","461.4","<2","15.6","43","7700"
"Deep Bay","Sheung Pak Nai Stream","DB5","2016-03-18","1","3.9","69","1.1","0.24","<1","<1","4","<1","<50","<0.1","4","<10","0.5","<1","70","1","<0.01","99","8.7","58000","0.027","0.2","<0.01","319","1","118","<1","<2","<1","0.34","0.003","<0.5","0.16","7.3","2.2","0","19","<1","<0.02","7.2","<1","2.5","2","0.25","78","44","18","<2","21.6","26","56000"
"Deep Bay","Sheung Pak Nai Stream","DB5","2016-04-22","1","1.2","803","0.14","<0.05","<1","<1","9","<1","<50","<0.1","9","<10","1","<1","36","7","<0.01","97","8.4","20000","0.052","<0.2","<0.01","480","37","102","<1","<2","<1","0.55","0.002","0.7","<0.002","7","0.8","0","6.8","<1","<0.02","240","<1","0.64","2","0.06","620","120","504.1","<2","22.6","30","5800"
"Deep Bay","Sheung Pak Nai Stream","DB5","2016-05-23","1","0.9","66","0.084","<0.05","<1","<1","4","<1","<50","<0.1","3","<10","5.3","<1","55","<1","<0.01","98","7.9","19000","0.023","<0.2","<0.01","446","3","95","<1","<2","<1","0.29","<0.002","<0.5","0.011","7.5","1.5","0","16","<1","<0.02","19","<1","0.42","1","0.06","89","39","30.1","<2","26.8","11","15000"
"Deep Bay","Sheung Pak Nai Stream","DB5","2016-06-22","1","1.2","62","0.2","0.08","<1","<1","4","<1","<50","<0.1","5","<10","3.4","<1","59","1","<0.01","97","7.6","23000","0.051","<0.2","<0.01","643","1","138","<1","<2","<1","0.23","0.006","<0.5","0.02","7","1.6","0","18","<1","<0.02","6","<1","0.66","2","0.07","54","33","11.9","<2","28.5","<10","15000"
"Deep Bay","Sheung Pak Nai Stream","DB5","2016-07-21","1","0.8","66","0.036","<0.05","<1","<1","4","<1","<50","<0.1","5","<10","4.8","<1","56","<1","<0.01","100","7.7","4400","0.057","<0.2","<0.01","709","1","159","<1","<2","<1","0.23","<0.002","<0.5","0.002","7.1","1.9","0","19","<1","<0.02","7.4","<1","0.17","1","<0.02","72","34","11.2","<2","28.9","<10","710"
"Deep Bay","Sheung Pak Nai Stream","DB5","2016-08-19","1","0.5","53","0.058","<0.05","<1","<1","5","<1","<50","<0.1","4","<10","3","<1","31","2","<0.01","98","7.6","2400","0.03","<0.2","<0.01","509","2","113","<1","<2","<1","0.36","<0.002","<0.5","0.005","7.9","0.8","0","17","<1","<0.02","10","<1","0.15","<1","<0.02","95","63","8.8","<2","28.3","<10","510"
"Deep Bay","Sheung Pak Nai Stream","DB5","2016-09-22","1","0.4","62","0.039","<0.05","<1","<1","5","<1","<50","<0.1","4","<10","2.2","<1","63","<1","<0.01","97","7.6","8200","0.039","<0.2","<0.01","686","1","145","<1","<2","<1","0.28","0.002","<0.5","0.004","7.2","0.8","0","20","<1","<0.02","12","<1","0.13","1","0.03","64","36","15.8","<2","27.6","10","2500"
"Deep Bay","Sheung Pak Nai Stream","DB5","2016-10-26","1","1.1","120","0.34","<0.05","<1","<1","5","<1","<50","<0.1","7","<10","2.3","<1","53","3","<0.01","99","7.8","15000","0.031","<0.2","<0.01","692","8","151","<1","<2","<1","0.28","<0.002","<0.5","<0.002","7.7","1.7","0","19","<1","<0.02","28","<1","0.66","2","0.07","100","44","46.5","<2","27.5","15","10000"
"Deep Bay","Sheung Pak Nai Stream","DB5","2016-11-23","1","0.7","148","0.047","<0.05","<1","<1","4","<1","<50","<0.1","5","<10","0.8","<1","45","2","<0.01","98","8.5","44000","0.026","<0.2","<0.01","519","6","79","<1","<2","<1","0.33","0.002","<0.5","0.002","7.1","0.6","0","16","<1","<0.02","76","<1","0.33","2","0.04","190","54","62.8","<2","22.2","13","36000"
"Deep Bay","Sheung Pak Nai Stream","DB5","2016-12-15","1","1.4","134","0.53","0.06","<1","<1","6","<1","<50","<0.1","3","<10","1.5","<1","74","1","<0.01","100","9.3","10000","0.023","<0.2","<0.01","1142","3","120","<1","2","<1","0.23","0.003","<0.5","0.025","7.2","0.6","0","20","<1","<0.02","26","<1","0.91","1","0.06","110","34","39.5","<2","19","15","9200"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-01-21","1","1.2","<50","0.26","<0.05","<1","<1","15","<1","81","<0.1","5","300","0.3","<1","986","1","<0.01","91","8.6","1000","0.008","0.2","<0.01","993","<1","356","<1","<2","120","0.55","0.004","<0.5","0.003","6.7","0.4","0.6","19","<1","<0.02","2.6","<1","0.64","2","0.08","910","230","5.4","<2","17.6","109","270"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-02-19","1","0.2","<50","0.13","<0.05","<1","<1","9","<1","<50","<0.1","2","36","0.6","<1","162","1","<0.01","96","9.6","800","0.006","<0.2","<0.01","456","<1","151","<1","<2","35","0.58","0.004","<0.5","0.012","7.2","0.4","0.1","20","<1","<0.02","2.1","<1","0.3","<1","0.05","180","83","4.9","<2","15.6","43","600"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-03-18","1","0.4","<50","0.14","0.06","<1","<1","7","<1","<50","<0.1","2","45","0.9","<1","162","4","<0.01","103","9","930","0.006","0.2","<0.01","497","<1","132","<1","<2","78","0.42","0.005","<0.5","0.009","7.1","0.4","0.1","18","<1","<0.02","2.8","<1","0.25","1","0.06","170","82","3.8","<2","21.7","66","340"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-04-22","1","1.6","622","0.17","<0.05","<1","<1","16","<1","<50","0.8","11","<10","1.8","<1","40","17","<0.01","96","8.3","54000","0.022","<0.2","<0.01","421","21","113","<1","<2","193","0.67","0.007","<0.5","0.006","6.9","1.5","0","6.1","<1","<0.02","160","<1","0.69","3","0.06","360","84","272.3","<2","22.8","270","8000"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-05-23","1","0.3","82","0.17","<0.05","<1","<1","15","<1","204","0.1","4","1200","1","<1","3881","2","<0.01","91","7.2","9000","0.03","0.2","<0.01","368","3","248","<1","<2","11","0.5","0.014","<0.5","0.029","6.9","<0.2","2","15","<1","<0.02","13","<1","0.34","2","0.09","4600","950","16","<2","26.6","73","1700"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-06-22","1","0.3","58","0.064","<0.05","<1","<1","10","<1","122","<0.1","2","500","1.8","<1","2004","3","<0.01","94","7.3","9200","0.018","0.2","<0.01","409","2","151","<1","<2","5","0.45","0.005","<0.5","0.027","6.8","1.2","1","17","<1","<0.02","5","<1","0.21","1","0.08","1300","370","8.7","<2","28.1","21","640"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-07-21","1","0.5","62","0.15","<0.05","<1","<1","14","<1","162","<0.1","4","740","3.3","<1","2843","1","<0.01","92","7.1","97000","0.027","0.2","<0.01","541","2","209","<1","<2","6","0.39","0.008","<0.5","0.031","6.8","1.8","1.4","18","<1","<0.02","8.4","<1","0.37","2","0.09","1700","480","8.5","<2","28.7","23","2300"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-08-19","1","0.2","71","0.1","<0.05","<1","<1","12","<1","224","<0.1","6","1100","0.9","<1","3921","2","<0.01","94","7.3","11000","0.036","0.2","<0.01","290","2","107","<1","<2","5","0.46","0.01","<0.5","0.026","7.2","<0.2","1.9","16","<1","<0.02","9.1","<1","0.24","1","0.06","2800","900","7.4","<2","28","18","6400"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-09-22","1","0.4","<50","0.097","<0.05","<1","<1","8","<1","<50","<0.1","3","70","0.6","<1","244","1","<0.01","97","7.7","16000","null","0.2","<0.01","411","1","173","<1","<2","4","0.41","0.003","<0.5","0.041","7.2","<0.2","0.1","19","<1","<0.02","4.4","<1","0.19","1","0.1","490","190","4.7","<2","27.3","20","830"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-10-26","1","0.5","71","0.15","<0.05","<1","<1","9","<1","<50","<0.1","3","12","0.7","<1","128","1","<0.01","93","7.4","2900","0.036","<0.2","<0.01","825","3","200","<1","<2","4","0.41","0.016","<0.5","0.008","7.4","0.5","0.1","19","<1","<0.02","12","<1","0.25","1","0.11","78","44","4.9","<2","26.9","36","240"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-11-23","1","0.3","82","0.04","<0.05","<1","<1","8","<1","<50","<0.1","4","32","0.5","<1","165","5","<0.01","96","8.3","630000","0.042","<0.2","<0.01","304","2","92","<1","<2","7","0.38","<0.002","<0.5","0.034","6.9","2","0.1","16","<1","<0.02","7.8","<1","0.27","2","0.07","110","46","11.5","<2","22.3","44","50000"
"Deep Bay","Ngau Hom Sha Stream","DB6","2016-12-15","1","0.4","<50","0.17","<0.05","<1","<1","12","<1","79","<0.1","<2","360","1.2","<1","1298","1","<0.01","103","9.3","440","0.006","0.2","<0.01","397","<1","127","<1","<2","3","0.32","0.004","<0.5","0.047","7.2","<0.2","0.7","20","<1","<0.02","5.6","<1","0.3","<1","0.09","800","160","4.4","<2","20.2","23","230"
"Deep Bay","Tsang Kok Stream","DB8","2016-01-21","1","1.7","66","0.24","<0.05","<1","<1","14","<1","<50","<0.1","4","<10","<0.2","<1","134","<1","<0.01","97","9.3","1900","null","0.3","<0.01","113","<1","91","<1","3","<1","1.9","0.029","<0.5","0.004","7.4","1.6","0.1","23","<1","<0.02","2.4","<1","0.3","1","0.03","210","60","7.5","<2","17.1","17","480"
"Deep Bay","Tsang Kok Stream","DB8","2016-02-19","1","0.2","90","0.092","<0.05","<1","<1","12","<1","<50","<0.1","4","<10","0.4","<1","115","<1","<0.01","98","9.7","680","null","0.3","<0.01","84","<1","27","<1","<2","<1","1.4","0.01","<0.5","0.006","8","0.4","0.1","25","<1","<0.02","4.4","<1","0.26","1","<0.02","130","65","5.5","<2","15.5","18","110"
"Deep Bay","Tsang Kok Stream","DB8","2016-03-18","1","1","85","0.065","0.05","<1","<1","10","<1","<50","<0.1","2","<10","1.2","<1","74","1","<0.01","106","9.4","2700","null","0.3","<0.01","86","1","42","<1","<2","<1","1.1","0.008","<0.5","0.007","7.7","1","0","24","<1","<0.02","4","<1","0.19","1","0.03","130","58","7.9","<2","21.5","16","310"
"Deep Bay","Tsang Kok Stream","DB8","2016-04-22","1","2.2","2237","0.11","<0.05","<1","3","82","1","<50","0.7","7","<10","1.9","<1","123","7","<0.01","98","8.6","48000","null","0.3","<0.01","1990","89","702","<1","<2","2","1.4","0.026","<0.5","0.003","7.6","<0.2","0.1","7.9","<1","<0.02","230","<1","0.62","2","0.16","1100","130","894.4","10","21.9","94","8400"
"Deep Bay","Tsang Kok Stream","DB8","2016-05-23","1","0.3","67","0.14","<0.05","<1","<1","14","<1","<50","<0.1","<2","<10","0.2","<1","140","1","<0.01","99","7.9","7400","null","0.3","<0.01","84","2","79","<1","2","2","2.3","0.092","<0.5","0.005","8.5","<0.2","0.1","20","<1","<0.02","4.2","<1","0.34","1","0.02","130","70","7.5","<2","26.7","32","900"
"Deep Bay","Tsang Kok Stream","DB8","2016-06-22","1","<0.1","69","0.019","<0.05","<1","<1","12","<1","<50","<0.1","3","<10","0.9","<1","154","<1","<0.01","106","8.2","1500","null","0.3","<0.01","75","<1","38","<1","2","<1","1.7","0.007","<0.5","0.004","7.6","0.8","0.1","24","<1","<0.02","2.4","<1","0.12","2","0.02","120","44","4.8","<2","29","<10","330"
"Deep Bay","Tsang Kok Stream","DB8","2016-07-21","1","4.1","183","8.9","<0.05","<1","2","20","<1","<50","<0.1","20","28","28","<1","314","2","<0.01","133","10.1","47000","null","0.3","<0.01","170","4","53","<1","2","2","1.9","0.24","<0.5","0.13","8.1","7.9","0.1","20","<1","<0.02","5.7","<1","11","9","0.2","270","160","18.3","<2","29.8","31","2500"
"Deep Bay","Tsang Kok Stream","DB8","2016-08-19","1","0.7","123","0.97","<0.05","<1","<1","16","<1","<50","<0.1","3","<10","<0.2","<1","77","<1","<0.01","104","8.2","7900","null","0.3","<0.01","119","3","78","<1","3","<1","2.1","0.085","0.5","0.017","8.7","0.6","0","18","<1","<0.02","24","<1","1","1","0.04","200","110","37","<2","27.6","13","570"
"Deep Bay","Tsang Kok Stream","DB8","2016-09-22","1","0.4","68","0.034","<0.05","<1","<1","12","<1","<50","<0.1","4","<10","0.6","<1","141","1","<0.01","112","9","8800","null","0.3","<0.01","<50","<1","39","<1","<2","<1","1.6","0.006","<0.5","0.007","7.6","0.9","0.1","25","<1","<0.02","2.8","<1","0.23","2","0.03","120","50","6.2","<2","26.6","11","240"
"Deep Bay","Tsang Kok Stream","DB8","2016-10-26","1","0.5","<50","0.039","<0.05","<1","<1","11","<1","<50","<0.1","4","10","0.6","<1","112","<1","<0.01","104","8.3","5600","null","0.3","<0.01","<50","<1","71","<1","<2","<1","1.2","0.004","<0.5","<0.002","8.6","1.7","0.1","25","<1","<0.02","8.7","<1","0.09","2","<0.02","94","38","7.2","<2","27.2","14","1000"
"Deep Bay","Tsang Kok Stream","DB8","2016-11-23","1","1.8","176","0.38","<0.05","<1","1","14","<1","<50","<0.1","6","<10","2.1","<1","124","3","<0.01","99","8.6","48000","null","0.3","<0.01","206","3","46","<1","<2","<1","1.8","0.039","<0.5","0.012","7.7","0.4","0.1","14","<1","<0.02","11","<1","0.92","3","0.04","160","90","17.9","<2","22.3","17","3700"
"Deep Bay","Tsang Kok Stream","DB8","2016-12-15","1","0.8","62","0.15","<0.05","<1","<1","9","<1","<50","<0.1","<2","<10","0.3","<1","101","<1","<0.01","107","9.8","660","null","0.3","<0.01","<50","<1","45","<1","<2","<1","1","0.008","<0.5","0.004","7.4","1.1","0.1","27","<1","<0.02","0.8","<1","0.25","<1","<0.02","100","46","3.6","<2","19.7","11","110"
"Deep Bay","Fairview Park Nullah","FVR1","2016-01-07","1","4.1","165","3.7","0.1","<1","8","23","<1","772","<0.1","19","4400","10","<1","11497","3","<0.01","68","5.8","11000","null","0.6","<0.01","338","2","327","<1","3","6","0.81","0.19","<0.5","0.58","7.3","12","7.1","9","<1","<0.02","18","<1","4.7","5","0.81","8700","1300","19","4","21.3","30","3800"
"Deep Bay","Fairview Park Nullah","FVR1","2016-02-01","1","5.3","299","1.1","0.26","<1","11","15","<1","207","<0.1","23","950","4.5","2","2679","5","<0.01","63","6.2","68000","null","0.3","<0.01","828","3","218","<1","<2","5","0.79","0.099","<0.5","0.28","7.1","7","1.7","8","<1","0.02","46","<1","2.6","5","0.63","2200","440","28","<2","15.9","232","38000"
"Deep Bay","Fairview Park Nullah","FVR1","2016-03-02","1","12","177","4","0.11","<1","9","18","<1","646","<0.1","30","3600","30","<1","9107","4","<0.01","85","7.5","290000","null","0.6","<0.01","478","1","321","<1","3","6","1.2","0.22","0.5","0.3","7.3","19","5.7","11","<1","0.02","22","<1","4.7","7","0.65","7200","1500","21.6","3","19.8","36","37000"
"Deep Bay","Fairview Park Nullah","FVR1","2016-04-06","1","5.9","288","2.6","0.1","<1","9","12","<1","267","<0.1","33","1000","6.5","1","3013","3","<0.01","66","5.4","33000","null","0.4","<0.01","749","2","244","<1","2","4","0.61","0.14","<0.5","0.41","7.4","12","1.6","8.3","<1","0.02","33","<1","4.5","7","0.73","2400","620","23.8","3","25.2","35","10000"
"Deep Bay","Fairview Park Nullah","FVR1","2016-05-05","1","4.6","211","2.1","0.06","<1","7","11","<1","128","<0.1","17","600","21","<1","2305","3","<0.01","71","5.6","130000","null","0.4","<0.01","646","2","245","<1","<2","3","0.68","0.13","<0.5","0.64","7.5","14","1.1","10","<1","<0.02","29","<1","3.5","5","0.9","1500","490","24.8","3","27.9","30","45000"
"Deep Bay","Fairview Park Nullah","FVR1","2016-06-02","1","4.8","195","2.6","<0.05","<1","7","11","<1","77","<0.1","15","380","13","<1","1758","2","<0.01","69","5.1","76000","null","0.4","<0.01","503","2","233","<1","2","3","0.37","0.12","<0.5","0.47","7.5","10","0.8","14","<1","<0.02","28","<1","3.7","6","0.66","1100","190","30.5","3","30.6","34","36000"
"Deep Bay","Fairview Park Nullah","FVR1","2016-07-06","1","11","160","5.1","<0.05","<1","9","12","<1","80","<0.1","8","310","1.4","<1","1122","3","<0.01","56","4.4","7500000","null","0.2","<0.01","299","2","96","<1","<2","2","0.51","0.099","<0.5","0.44","7.4","1.4","0.5","5.6","<1","<0.02","6.8","<1","5.3","4","0.6","700","120","21.3","<2","27.6","31","5100000"
"Deep Bay","Fairview Park Nullah","FVR1","2016-08-03","1","3.4","122","0.95","<0.05","<1","10","12","<1","71","<0.1","15","300","6.7","<1","1159","3","<0.01","53","4.2","200000","null","0.2","<0.01","430","1","143","<1","<2","2","0.36","0.046","<0.5","0.34","7.3","6.6","0.6","6.6","<1","<0.02","10","<1","1.6","5","0.49","700","140","10.2","<2","27.4","32","80000"
"Deep Bay","Fairview Park Nullah","FVR1","2016-09-02","1","2.2","113","2.5","<0.05","<1","6","19","<1","235","<0.1","15","1300","10","<1","4719","2","<0.01","70","5.3","24000","null","0.4","<0.01","291","1","337","<1","3","3","0.66","0.18","<0.5","0.32","7.4","6.2","2.3","13","<1","<0.02","14","<1","2.7","6","0.45","2700","470","15","3","29.5","15","14000"
"Deep Bay","Fairview Park Nullah","FVR1","2016-10-06","1","8.1","250","3.3","<0.05","<1","13","25","<1","390","<0.1","31","2100","62","1","7696","18","<0.01","91","6.8","710000","null","0.5","<0.01","545","2","371","<1","2","5","0.53","0.2","1","0.3","7.3","24","3.8","13","<1","0.03","34","<1","4.7","9","0.63","4500","850","25.1","3","29.9","38","210000"
"Deep Bay","Fairview Park Nullah","FVR1","2016-11-03","1","5.9","165","2.5","<0.05","<1","9","24","<1","514","<0.1","32","2700","34","2","4745","3","<0.01","106","8.9","83000","null","0.4","<0.01","355","2","302","<1","3","5","0.87","0.33","<0.5","0.2","7.3","15","2.6","12","<1","0.03","21","<1","4","5","0.41","6000","1500","18.9","3","23.4","27","28000"
"Deep Bay","Fairview Park Nullah","FVR1","2016-12-02","1","4.1","66","3.1","0.05","<1","9","24","<1","755","<0.1","14","4000","13","<1","7659","3","<0.01","59","5.2","89000","null","0.5","<0.01","244","<1","310","<1","3","5","0.73","0.26","<0.5","0.24","7.3","3.2","4.7","11","<1","<0.02","6.4","<1","3.6","5","0.38","8800","2000","6.5","2","20.4","24","19000"
"Deep Bay","River Ganges","GR1","2016-01-06","1","3.9","165","0.43","0.06","<1","2","15","<1","69","<0.1","17","14","1.4","<1","212","3","<0.01","98","8.5","39000","0.012","0.2","<0.01","735","2","98","<1","<2","2","1.3","0.11","<0.5","0.26","7.3","2.7","0.1","13","<1","<0.02","14","<1","1.8","6","0.47","160","56","11.7","<2","22.4","28","13000"
"Deep Bay","River Ganges","GR1","2016-02-17","1","2.6","80","0.62","<0.05","<1","<1","13","<1","<50","<0.1","9","10","1.4","<1","166","1","<0.01","98","10","22000","0.024","<0.2","<0.01","675","<1","126","<1","<2","1","1.2","0.06","<0.5","0.22","7.6","2.9","0.1","13","<1","<0.02","3","<1","1.5","3","0.33","150","61","4.8","<2","14.5","24","2900"
"Deep Bay","River Ganges","GR1","2016-03-09","1","15","182","5.6","0.06","<1","1","18","<1","<50","<0.1","19","14","8","<1","218","7","<0.01","91","8.1","52000","0.021","0.2","<0.01","916","3","141","<1","5","3","1.8","0.28","<0.5","1","7.5","5.5","0.1","14","<1","<0.02","8","<1","8.3","9","1.2","190","74","14","2","21.4","45","28000"
"Deep Bay","River Ganges","GR1","2016-04-01","1","3.6","154","1.5","<0.05","<1","1","16","<1","56","<0.1","10","12","1.3","<1","221","2","<0.01","99","8.6","11000","0.02","<0.2","<0.01","778","1","104","<1","2","2","1.6","0.19","<0.5","0.2","7.4","1.9","0.1","13","<1","<0.02","9.8","<1","2.2","5","0.42","190","80","9.8","<2","22.5","19","7700"
"Deep Bay","River Ganges","GR1","2016-05-04","1","2.7","198","0.31","0.09","<1","2","17","<1","<50","<0.1","19","<10","1.1","<1","210","6","<0.01","94","7.8","25000","0.032","0.2","<0.01","1064","3","93","<1","4","2","1.7","0.13","<0.5","0.45","7.3","1.9","0.1","13","<1","<0.02","23","<1","1.6","7","0.67","160","64","24","3","24.9","33","4800"
"Deep Bay","River Ganges","GR1","2016-06-01","1","1.8","94","0.17","<0.05","<1","2","15","<1","<50","<0.1","7","22","0.8","<1","214","2","<0.01","101","7.8","24000","0.031","<0.2","<0.01","811","1","75","<1","3","1","1.2","0.098","<0.5","0.27","7.4","0.2","0.1","14","<1","<0.02","10","<1","0.54","3","0.42","160","77","15.8","<2","28.7","24","6100"
"Deep Bay","River Ganges","GR1","2016-07-04","1","3.7","120","2.1","<0.05","<1","2","14","<1","<50","<0.1","11","24","6","<1","127","2","<0.01","88","6.8","180000","0.037","<0.2","<0.01","961","1","123","<1","4","1","1.1","0.21","<0.5","1.3","7.2","2.9","0.1","16","<1","<0.02","19","<1","2.4","4","1.7","170","60","13.9","3","29","18","91000"
"Deep Bay","River Ganges","GR1","2016-08-01","1","1.9","136","3.4","<0.05","<1","2","17","<1","<50","<0.1","14","<10","1.9","<1","290","3","<0.01","81","6.3","12000","0.023","<0.2","<0.01","840","2","115","<1","5","1","1.4","0.17","<0.5","1","7.2","2.2","0.1","17","<1","<0.02","19","<1","3.9","5","1.2","200","80","16.5","3","28.5","19","6100"
"Deep Bay","River Ganges","GR1","2016-09-01","1","4","100","2.1","<0.05","<1","1","17","<1","<50","<0.1","13","22","1.7","<1","253","3","<0.01","95","7.6","120000","0.034","<0.2","<0.01","807","2","162","<1","3","1","1.3","0.15","<0.5","0.66","7.3","1.6","0.1","17","<1","<0.02","15","<1","2.2","6","0.85","180","78","12.7","<2","27.1","27","60000"
"Deep Bay","River Ganges","GR1","2016-10-03","1","4.2","97","5.2","<0.05","<1","2","18","<1","<50","<0.1","11","<10","3.2","<1","263","6","<0.01","82","6.6","42000","0.028","0.2","<0.01","960","1","96","<1","3","2","1.1","0.22","<0.5","1.2","7.3","2.2","0.1","18","<1","<0.02","16","<1","5.4","6","1.6","180","61","12.7","2","26.4","18","29000"
"Deep Bay","River Ganges","GR1","2016-11-02","1","2","90","0.25","<0.05","<1","1","15","<1","<50","<0.1","7","<10","2.6","<1","184","4","<0.01","99","8.4","43000","0.034","<0.2","<0.01","633","1","85","<1","3","<1","1","0.17","<0.5","0.22","7.3","2","0.1","17","<1","<0.02","9.4","<1","1.2","4","0.36","160","69","9.3","2","23.6","21","5800"
"Deep Bay","River Ganges","GR1","2016-12-01","1","3.8","52","2.6","<0.05","<1","1","32","<1","<50","<0.1","10","<10","0.6","<1","218","11","<0.01","89","8.1","10000","0.024","<0.2","<0.01","641","<1","81","<1","6","2","2.3","0.34","<0.5","1","7.4","1.9","0.1","19","<1","<0.02","5","<1","3.3","4","1.2","130","30","10.9","3","20.1","32","9000"
"Deep Bay","River Ganges","GR2","2016-01-06","1","1.9","59","0.59","0.06","<1","2","15","<1","74","<0.1","15","17","1","<1","260","2","<0.01","74","6.5","83000","0.022","0.2","<0.01","795","<1","217","<1","2","3","0.6","0.05","<0.5","0.43","7","0.5","0.1","17","<1","<0.02","4.2","<1","1.8","5","0.69","170","41","3","<2","21.6","28","66000"
"Deep Bay","River Ganges","GR2","2016-02-17","1","1.5","81","0.26","<0.05","<1","1","13","<1","<50","<0.1","6","11","0.7","<1","174","2","<0.01","91","9.2","10000","0.029","<0.2","<0.01","622","1","134","<1","<2","2","1.3","0.067","<0.5","0.16","7.4","0.7","0.1","15","<1","<0.02","2.4","<1","0.85","3","0.29","150","54","5.6","<2","15","31","3300"
